canonical_smiles,molecule_chembl_id,standard_type,standard_units,standard_value,type,units,value
CN(Cc1ccccc1)C(=O)[C@@H](NC(=O)c1cc2cc(NC(=O)c3ccccc3-c3ccc(C(F)(F)F)cc3)ccc2n1C)c1ccccc1,CHEMBL410414,IC50,nM,30000.0,IC50,uM,30.0
O=[N+]([O-])c1cc(O)c2c(c1)S(=O)(=O)N=C(Nc1ccccc1Cl)N2,CHEMBL231924,IC50,nM,25000.0,IC50,uM,25.0
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)(C)O2,CHEMBL400431,IC50,nM,30000.0,IC50,uM,30.0
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCC(F)(F)F)C(=O)[C@](C)(c1cc(F)cc(F)c1)O2,CHEMBL241663,IC50,nM,1700.0,IC50,uM,1.7
CCOCCCN1C(=O)C(C)(c2cc(F)cc(F)c2)Oc2ccc(-c3c(N)nc(N)nc3CC)cc21,CHEMBL393109,IC50,nM,1060.0,IC50,uM,1.06
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC(F)(F)F)C(=O)C(C)(c1cc(F)cc(F)c1)O2,CHEMBL241241,IC50,nM,270.0,IC50,uM,0.27
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCC#N)C(=O)C(C)(c1cc(F)cc(F)c1)O2,CHEMBL429642,IC50,nM,30000.0,IC50,uM,30.0
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(=O)OC)C(=O)C(C)(c1cc(F)cc(F)c1)O2,CHEMBL241032,IC50,nM,670.0,IC50,uM,0.67
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNS(C)(=O)=O)C(=O)C(C)(c1cc(F)cc(F)c1)O2,CHEMBL240813,IC50,nM,2180.0,IC50,uM,2.18
CCNC(=O)CN1C(=O)C(C)(c2cc(F)cc(F)c2)Oc2ccc(-c3c(N)nc(N)nc3CC)cc21,CHEMBL398811,IC50,nM,30000.0,IC50,uM,30.0
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCC(=O)NC)C(=O)C(C)(c1cc(F)cc(F)c1)O2,CHEMBL240598,IC50,nM,160.0,IC50,uM,0.16
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(=O)CO)C(=O)C(C)(c1cc(F)cc(F)c1)O2,CHEMBL240391,IC50,nM,1670.0,IC50,uM,1.67
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCCO)C(=O)C(C)(c1cc(F)cc(F)c1)O2,CHEMBL429459,IC50,nM,4790.0,IC50,uM,4.79
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCO)C(=O)C(C)(c1cc(F)cc(F)c1)O2,CHEMBL393218,IC50,nM,30000.0,IC50,uM,30.0
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C(C)(c1cc(F)cc(F)c1)O2,CHEMBL398584,IC50,nM,860.0,IC50,uM,0.86
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)(c1cc(F)cc(F)c1)O2,CHEMBL239496,IC50,nM,1140.0,IC50,uM,1.14
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)[C@@](C)(c1ccccc1)O2,CHEMBL239085,IC50,nM,530.0,IC50,uM,0.53
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)[C@](C)(c1ccccc1)O2,CHEMBL391463,IC50,nM,30000.0,IC50,uM,30.0
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C(C)(c1cc(F)ccc1F)O2,CHEMBL239078,IC50,nM,1900.0,IC50,uM,1.9
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C(C)(c1ccc(Cl)cc1)O2,CHEMBL239074,IC50,nM,590.0,IC50,uM,0.59
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C(C)(c1cccc(C(F)(F)F)c1)O2,CHEMBL393363,IC50,nM,120.0,IC50,uM,0.12
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)(c1ccc(F)c(F)c1)O2,CHEMBL238866,IC50,nM,920.0,IC50,uM,0.92
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(CC)(c1cc(F)cc(F)c1)O2,CHEMBL239497,IC50,nM,460.0,IC50,uM,0.46
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C(C)(c1cc(F)cc(F)c1)O2,CHEMBL398584,IC50,nM,860.0,IC50,uM,0.86
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)(c1cc(F)cc(F)c1)O2,CHEMBL239496,IC50,nM,1140.0,IC50,uM,1.14
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C1(CC1)O2,CHEMBL398387,IC50,nM,30000.0,IC50,uM,30.0
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(CC)(CC)O2,CHEMBL239495,IC50,nM,3000.0,IC50,uM,3.0
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)(CC)O2,CHEMBL240566,IC50,nM,30000.0,IC50,uM,30.0
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C(C)(C(F)(F)F)O2,CHEMBL394016,IC50,nM,22000.0,IC50,uM,22.0
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C(C)(C)O2,CHEMBL240355,IC50,nM,30000.0,IC50,uM,30.0
CC(=O)N1CCC(C(=O)N2C[C@H](C(=O)N(C)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H](c3ccccc3)C2)CC1,CHEMBL391963,IC50,nM,18000.0,IC50,uM,18.0
CC(=O)N1CCC(C(=O)N2C[C@H](c3noc(C(C)(C)c4cc(C(F)(F)F)cc(C(F)(F)F)c4)n3)[C@@H](c3ccc(F)cc3C)C2)CC1,CHEMBL392465,IC50,nM,100000.0,IC50,uM,100.0
CC(=O)N1CCC(C(=O)N2C[C@@H](c3nc(C(C)(C)c4cc(C(F)(F)F)cc(C(F)(F)F)c4)no3)[C@H](c3ccc(F)cc3C)C2)CC1,CHEMBL392464,IC50,nM,28000.0,IC50,uM,28.0
CC(=O)N1CCC(C(=O)N2C[C@H](c3nc(C(C)(C)c4cc(C(F)(F)F)cc(C(F)(F)F)c4)no3)[C@@H](c3ccc(F)cc3C)C2)CC1,CHEMBL392463,IC50,nM,23000.0,IC50,uM,23.0
Cc1cnc(C(=O)N2C[C@H](C(=O)N(C)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H](c3ccc(F)cc3C)C2)cn1,CHEMBL235882,IC50,nM,11000.0,IC50,uM,11.0
CC(=O)N1CCC(C(=O)N2C[C@H](C(=O)N(C)C(C)(C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H](c3ccc(F)cc3C)C2)CC1,CHEMBL391615,IC50,nM,49000.0,IC50,uM,49.0
CC(=O)N1CCC(C(=O)N2C[C@H](C(=O)N(C)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H](c3ccc(F)cc3C)C2)CC1,CHEMBL391964,IC50,nM,11000.0,IC50,uM,11.0
C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,CHEMBL1471,IC50,nM,46.0,IC50,nM,46.0
C[C@H]1CN(c2ccc(C(=O)Nc3ccccc3N)cn2)CCN1C(=O)OCc1ccccc1,CHEMBL236902,IC50,nM,50000.0,IC50,uM,50.0
CC(C)C[C@H](N)c1ccccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,CHEMBL391914,IC50,nM,120.0,IC50,nM,120.0
CC(C)C[C@H](NC(=O)CCCN)c1cc(F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,CHEMBL396186,IC50,nM,15000.0,IC50,nM,15000.0
Cc1ccc(N2CCN(C(=O)[C@@H](Cc3ccc(Cl)cc3Cl)N3CCCC3=O)CC2)c([C@H](CC(C)C)NC(=O)CCN(C)C)c1,CHEMBL236521,IC50,nM,6000.0,IC50,nM,6000.0
CC(C)C[C@H](NC(=O)CCN(C)C)c1ccccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,CHEMBL397584,IC50,nM,6900.0,IC50,nM,6900.0
CNCCC(=O)N[C@@H](CC(C)C)c1cc(C)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,CHEMBL397583,IC50,nM,3400.0,IC50,nM,3400.0
CNCCC(=O)N[C@@H](CC(C)C)c1ccccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,CHEMBL397582,IC50,nM,1300.0,IC50,nM,1300.0
CC(C)C[C@H](NC(=O)CCN)c1cc(C(F)(F)F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,CHEMBL397581,IC50,nM,5400.0,IC50,nM,5400.0
CC(C)C[C@H](NC(=O)CCN)c1cc(F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,CHEMBL236520,IC50,nM,6400.0,IC50,nM,6400.0
CC(C)C[C@H](NC(=O)CCN)c1cccc(F)c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,CHEMBL397580,IC50,nM,6700.0,IC50,nM,6700.0
CC(C)C[C@H](NC(=O)CCN)c1ccccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,CHEMBL391028,IC50,nM,2900.0,IC50,nM,2900.0
CC(C)C[C@H](NC(=O)C(C)(C)N)c1cc(F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,CHEMBL397368,IC50,nM,28000.0,IC50,nM,28000.0
CC(C)C[C@H](NC(=O)[C@H](C)N)c1cc(F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,CHEMBL397367,IC50,nM,8600.0,IC50,nM,8600.0
Cc1ccc(N2CCN(C(=O)[C@@H](Cc3ccc(Cl)cc3Cl)N3CCCC3=O)CC2)c([C@H](CC(C)C)NC(=O)[C@@H](C)N)c1,CHEMBL262321,IC50,nM,2900.0,IC50,nM,2900.0
CC(C)C[C@H](NC(=O)[C@@H](C)N)c1cc(F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,CHEMBL396434,IC50,nM,5300.0,IC50,nM,5300.0
CC(C)C[C@H](NC(=O)CN(C)C)c1cc(F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,CHEMBL412024,IC50,nM,15000.0,IC50,nM,15000.0
CNCC(=O)N[C@@H](CC(C)C)c1cc(C)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,CHEMBL412023,IC50,nM,3600.0,IC50,nM,3600.0
CNCC(=O)N[C@@H](CC(C)C)c1cc(F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,CHEMBL441136,IC50,nM,6500.0,IC50,nM,6500.0
CNCC(=O)N[C@@H](CC(C)C)c1ccccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,CHEMBL235640,IC50,nM,2300.0,IC50,nM,2300.0
CC(C)C[C@H](NC(=O)CN)c1cc(F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,CHEMBL235421,IC50,nM,3600.0,IC50,nM,3600.0
CC(C)C[C@H](NCCCC(=O)O)c1cc(C(F)(F)F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,CHEMBL262320,IC50,nM,25000.0,IC50,nM,25000.0
CC(C)C[C@H](NCCCC(=O)O)c1cc(F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,CHEMBL235955,IC50,nM,21000.0,IC50,nM,21000.0
CC(C)C[C@H](NCC(=O)O)c1cc(C(F)(F)F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,CHEMBL396433,IC50,nM,50000.0,IC50,nM,50000.0
CC(C)C[C@H](NCC(N)=O)c1cc(F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,CHEMBL393789,IC50,nM,720.0,IC50,nM,720.0
CC(C)C[C@H](NCCCN)c1cc(C(F)(F)F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,CHEMBL438683,IC50,nM,15000.0,IC50,nM,15000.0
CC(C)C[C@H](NCCCN)c1cccc(F)c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,CHEMBL393788,IC50,nM,16000.0,IC50,nM,16000.0
CC(C)C[C@H](NCCCN)c1ccccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,CHEMBL237578,IC50,nM,3400.0,IC50,nM,3400.0
CCN(CC)CCN[C@@H](CC(C)C)c1cc(F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,CHEMBL396432,IC50,nM,37000.0,IC50,nM,37000.0
CC(C)C[C@H](NCCN(C)C)c1cc(F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,CHEMBL396431,IC50,nM,32000.0,IC50,nM,32000.0
CNCCN[C@@H](CC(C)C)c1cc(F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,CHEMBL237577,IC50,nM,11000.0,IC50,nM,11000.0
CNCCN[C@@H](CC(C)C)c1ccccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,CHEMBL393204,IC50,nM,4800.0,IC50,nM,4800.0
CC(C)C[C@@H](c1cccc(F)c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)N(C)CCN,CHEMBL237365,IC50,nM,650.0,IC50,nM,650.0
CC(C)C[C@H](NCCN)c1cc(C(F)(F)F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,CHEMBL236519,IC50,nM,6300.0,IC50,nM,6300.0
CC(C)C[C@H](NCCN)c1cc(F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,CHEMBL237364,IC50,nM,8900.0,IC50,nM,8900.0
CC(C)C[C@H](NCCN)c1cccc(F)c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,CHEMBL393576,IC50,nM,4900.0,IC50,nM,4900.0
CC(C)C[C@H](NCCO)c1cc(C(F)(F)F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,CHEMBL396884,IC50,nM,35000.0,IC50,nM,35000.0
CC(C)C[C@H](NCCO)c1cccc(F)c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,CHEMBL237147,IC50,nM,480.0,IC50,nM,480.0
CCN(CC)[C@@H](CC(C)C)c1cccc(F)c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,CHEMBL237146,IC50,nM,2700.0,IC50,nM,2700.0
CCN[C@@H](CC(C)C)c1cccc(F)c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,CHEMBL391915,IC50,nM,640.0,IC50,nM,640.0
CC(C)C[C@H](N)c1cc(C(F)(F)F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,CHEMBL236940,IC50,nM,49000.0,IC50,nM,49000.0
Cc1ccc(N2CCN(C(=O)[C@@H](Cc3ccc(Cl)cc3Cl)N3CCCC3=O)CC2)c([C@@H](N)CC(C)C)c1,CHEMBL236939,IC50,nM,1900.0,IC50,nM,1900.0
CC(C)C[C@H](N)c1cc(F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,CHEMBL236732,IC50,nM,220.0,IC50,nM,220.0
CC(C)C[C@H](N)c1cccc(F)c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,CHEMBL236731,IC50,nM,170.0,IC50,nM,170.0
Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3)CC2)c([C@@H](N)C(C)C)c1,CHEMBL401250,IC50,nM,8300.0,IC50,uM,8.3
Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3)CC2)c([C@@H](NC(=O)CCN)C(C)C)c1,CHEMBL240364,IC50,nM,10000.0,IC50,uM,10.0
CNCCC(=O)N[C@H](c1cc(C)ccc1N1CCN(C(=O)[C@H](C)Cc2ccc(Cl)cc2)CC1)C(C)C,CHEMBL240780,IC50,nM,6000.0,IC50,uM,6.0
Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3)CC2)c([C@@H](NC(=O)CCN(C)C)C(C)C)c1,CHEMBL427860,IC50,nM,9200.0,IC50,uM,9.2
Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3C)CC2)c([C@@H](NC(=O)CCN(C)C)C(C)C)c1,CHEMBL240572,IC50,nM,6800.0,IC50,uM,6.8
Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3F)CC2)c([C@@H](NC(=O)CCN(C)C)C(C)C)c1,CHEMBL391056,IC50,nM,6400.0,IC50,uM,6.4
CNCC(=O)N[C@H](c1cc(C)ccc1N1CCN(C(=O)[C@H](C)Cc2ccc(Cl)cc2F)CC1)C(C)C,CHEMBL240571,IC50,nM,6900.0,IC50,uM,6.9
CNCCN[C@H](c1cc(C)ccc1N1CCN(C(=O)[C@H](C)Cc2ccc(Cl)cc2F)CC1)C(C)C,CHEMBL240568,IC50,nM,9000.0,IC50,uM,9.0
CN(C)c1ccc(-c2nc3c(N4CCN(CC(=O)Nc5nccs5)CC4)c(Cl)cnc3[nH]2)cc1,CHEMBL392525,IC50,nM,10000.0,IC50,uM,10.0
NCCc1cn(S(=O)(=O)c2c(Cl)nc3sccn23)c2ccccc12,CHEMBL392760,IC50,nM,33000.0,IC50,uM,33.0
CC(C)(N)C(=O)N[C@H](COCc1ccccc1)c1nnnn1CCOC(=O)NCCCCO,CHEMBL398372,IC50,nM,100000.0,IC50,uM,100.0
NC(=O)[C@H]1CN(c2ccc([C@H]3CC[S@+]([O-])CC3)c(F)c2)C(=O)O1,CHEMBL2062151,IC50,nM,900000.0,IC50,uM,900.0
CC(C)C[C@H](NC(=O)CCN(C)C)c1cc(Cl)ccc1N1CCN(C(=O)[C@H](C)Cc2ccc(Cl)cc2)CC1,CHEMBL266647,IC50,nM,10000.0,IC50,uM,10.0
O=C(c1ccc(F)cc1)N1CCN(c2ccc(OCCCN3CCCCC3)cc2)C(=O)C1.O=CO,CHEMBL240185,IC50,nM,100000.0,IC50,uM,100.0
O=C(c1ccc(F)cc1)N1CCN(c2ccc(OCCCN3CCCCC3)cc2)C(=O)C1.O=CO,CHEMBL240185,IC50,nM,100000.0,IC50,uM,100.0
N#Cc1ccc(C(=O)N2CCN(c3ccc(OC4CCN(C5CCC5)CC4)cc3)C(=O)C2)cc1.O=CO,CHEMBL239099,IC50,nM,100000.0,IC50,uM,100.0
C[C@@H]1CCCN1CCCOc1ccc(N2CCN(C(=O)c3ccc(F)cc3F)CC2=O)cc1.O=CO,CHEMBL239299,IC50,nM,100000.0,IC50,uM,100.0
N#Cc1ccc(C(=O)N2CCN(c3ccc(OC4CCN(C5CCC5)CC4)cc3)C(=O)C2)cc1.O=CO,CHEMBL239099,IC50,nM,100000.0,IC50,uM,100.0
C[C@@H]1CCCN1CCCOc1ccc(N2CCN(C(=O)c3ccc(F)cc3F)CC2=O)cc1.O=CO,CHEMBL239299,IC50,nM,100000.0,IC50,uM,100.0
C[C@@H]1CCCN1CCCOc1ccc(N2CCN(C(=O)c3ccc(F)cc3F)CC2=O)cc1.O=CO,CHEMBL239299,IC50,nM,100000.0,IC50,uM,100.0
Cl.N#Cc1ccc(C(=O)N2CCN(c3ccc(OCCCN4CCCCC4)cc3)C(=O)C2)cc1,CHEMBL534958,IC50,nM,100000.0,IC50,uM,100.0
NCC1CCC(CNc2nc(NCc3ccccc3Cl)ncc2[N+](=O)[O-])CC1,CHEMBL246970,IC50,nM,700.0,IC50,uM,0.7
NCC1CCC(CNc2nc(NCc3ccccc3Cl)ncc2[N+](=O)[O-])CC1,CHEMBL246970,IC50,nM,1400.0,IC50,uM,1.4
O=[N+]([O-])c1cnc(NCc2ccccc2Cl)nc1NCC1CCNCC1,CHEMBL246161,IC50,nM,28000.0,IC50,uM,28.0
CN(C)CC1CCC(CNc2nc(NCc3ccccc3Cl)ncc2[N+](=O)[O-])CC1,CHEMBL246160,IC50,nM,1700.0,IC50,uM,1.7
CSc1ccccc1CNc1ncc([N+](=O)[O-])c(NCC2CCC(CN)CC2)n1,CHEMBL392642,IC50,nM,6900.0,IC50,uM,6.9
O=[N+]([O-])c1cnc(NCc2ccccc2Cl)nc1NCC1CCNCC1,CHEMBL246161,IC50,nM,30000.0,IC50,uM,30.0
CN(C)CC1CCC(CNc2nc(NCc3ccccc3Cl)ncc2[N+](=O)[O-])CC1,CHEMBL246160,IC50,nM,13000.0,IC50,uM,13.0
CSc1ccccc1CNc1ncc([N+](=O)[O-])c(NCC2CCC(CN)CC2)n1,CHEMBL392642,IC50,nM,30000.0,IC50,uM,30.0
CCc1ccccc1N(CC(=O)NCc1ccc(Cl)cc1)S(=O)(=O)c1ccc(C)cc1,CHEMBL240436,IC50,nM,251.19,Log IC50,,-6.6
NC1CN(c2cc(-c3ccsc3)ncn2)CC1c1cc(F)c(F)cc1F,CHEMBL395426,IC50,nM,10000.0,IC50,uM,10.0
CS(=O)(=O)c1cccc(-c2ncnc(N3CC(N)C(c4cc(F)c(F)cc4F)C3)n2)c1,CHEMBL246530,IC50,nM,10000.0,IC50,uM,10.0
NC1CN(c2cc(-c3cccc(S(=O)(=O)N4CCOCC4)c3)ncn2)CC1c1cc(F)c(F)cc1F,CHEMBL246322,IC50,nM,10000.0,IC50,uM,10.0
NC1CN(c2cc(-c3cccc(C(=O)O)c3)ncn2)CC1c1cc(F)c(F)cc1F,CHEMBL245585,IC50,nM,10000.0,IC50,uM,10.0
Cl.NC1CN(c2cc(-c3ccsc3)ncn2)CC1c1cc(F)c(F)cc1F,CHEMBL536086,IC50,nM,10000.0,IC50,uM,10.0
O=C([C@H](O)c1ccccc1Cl)N1CCN(c2ccc3[nH]ncc3c2)CC1,CHEMBL239772,IC50,nM,8000.0,IC50,uM,8.0
NC(C(=O)N1CCC(Nc2ccc3[nH]ncc3c2)CC1)c1ccc(Br)cc1,CHEMBL239816,IC50,nM,490.0,IC50,uM,0.49
NC(C(=O)N1CCC(Nc2ccc3[nH]ncc3c2)CC1)c1cccc(Cl)c1,CHEMBL392609,IC50,nM,170.0,IC50,uM,0.17
N[C@@H](Cc1ccccc1)C(=O)N1CCC(Nc2ccc3[nH]ncc3c2)CC1,CHEMBL240889,IC50,nM,1000.0,IC50,uM,1.0
N[C@H](C(=O)N1CCC(Nc2ccc3[nH]ncc3c2)CC1)c1ccccc1,CHEMBL238763,IC50,nM,450.0,IC50,uM,0.45
C[C@H](N)C(=O)N1CCC(Nc2ccc3[nH]ncc3c2)CC1,CHEMBL238762,IC50,nM,10000.0,IC50,uM,10.0
O=C(C(O)c1ccc(Br)cc1)N1CCC(Nc2ccc3[nH]ncc3c2)CC1,CHEMBL241271,IC50,nM,3500.0,IC50,uM,3.5
O=C([C@@H](O)c1cccc(Cl)c1)N1CCC(Nc2ccc3[nH]ncc3c2)CC1,CHEMBL241270,IC50,nM,2000.0,IC50,uM,2.0
O=C([C@@H](O)c1ccccc1Cl)N1CCC(Nc2ccc3[nH]ncc3c2)CC1,CHEMBL392064,IC50,nM,4000.0,IC50,uM,4.0
O=C([C@H](O)c1ccccc1)N1CCC(Nc2ccc3[nH]ncc3c2)CC1,CHEMBL241064,IC50,nM,1000.0,IC50,uM,1.0
C[C@H](O)C(=O)N1CCC(Nc2ccc3[nH]ncc3c2)CC1,CHEMBL395942,IC50,nM,1000.0,IC50,uM,1.0
NC(C(=O)N1CCN(c2ccc3[nH]ncc3c2)CC1)c1ccc(Br)cc1,CHEMBL240867,IC50,nM,410.0,IC50,uM,0.41
C[C@@H](N)C(=O)N1CCN(c2ccc3[nH]ncc3c2)CC1,CHEMBL397114,IC50,nM,10000.0,IC50,uM,10.0
N[C@H](Cc1ccccc1)C(=O)N1CCN(c2ccc3[nH]ncc3c2)CC1,CHEMBL240646,IC50,nM,7000.0,IC50,uM,7.0
NC(C(=O)N1CCN(c2ccc3[nH]ncc3c2)CC1)c1cccc(Cl)c1,CHEMBL240645,IC50,nM,250.0,IC50,uM,0.25
NC(C(=O)N1CCN(c2ccc3[nH]ncc3c2)CC1)c1ccc(Cl)cc1,CHEMBL394438,IC50,nM,530.0,IC50,uM,0.53
N[C@@H](C(=O)N1CCN(c2ccc3[nH]ncc3c2)CC1)c1ccccc1,CHEMBL391189,IC50,nM,470.0,IC50,uM,0.47
O=C([C@@H]1Cc2ccccc2CN1)N1CCN(c2ccc3[nH]ncc3c2)CC1,CHEMBL442086,IC50,nM,10000.0,IC50,uM,10.0
O=C(C(O)c1ccc(Br)cc1)N1CCN(c2ccc3[nH]ncc3c2)CC1,CHEMBL239150,IC50,nM,4000.0,IC50,uM,4.0
O=C([C@H](O)c1ccccc1)N1CCN(c2ccc3[nH]ncc3c2)CC1,CHEMBL239149,IC50,nM,10000.0,IC50,uM,10.0
CC(C)[C@@H](O)C(=O)N1CCN(c2ccc3[nH]ncc3c2)CC1,CHEMBL238945,IC50,nM,10000.0,IC50,uM,10.0
O=C(C(O)c1ccc(Cl)cc1)N1CCN(c2ccc3[nH]ncc3c2)CC1,CHEMBL394993,IC50,nM,3000.0,IC50,uM,3.0
O=C([C@H](O)c1cccc(Cl)c1)N1CCN(c2ccc3[nH]ncc3c2)CC1,CHEMBL238744,IC50,nM,3500.0,IC50,uM,3.5
O=C(O)COc1ccc(Cl)cc1C1CCCCCC1,CHEMBL398126,IC50,nM,10000.0,IC50,uM,10.0
Cc1ccc2c(OCCN3CCN(Cc4ccc5c(c4)N(C)C(=O)CO5)CC3)cccc2n1,CHEMBL399719,IC50,nM,20000.0,IC50,uM,20.0
